# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-24 15:29:54 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05543830 FOX RIVER AT WAUKESHA, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05543830
#            TS   parameter     statistic     Description
#        155309       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	155309_00060_00003	155309_00060_00003_cd
USGS	05543830	2013-08-02	70.3	A
USGS	05543830	2013-08-03	69.3	A
USGS	05543830	2013-08-04	68.1	A
USGS	05543830	2013-08-05	63.8	A
USGS	05543830	2013-08-06	59.5	A
USGS	05543830	2013-08-07	55.3	A
USGS	05543830	2013-08-08	53.4	A
USGS	05543830	2013-08-09	48.3	A
USGS	05543830	2013-08-10	47.4	A
USGS	05543830	2013-08-11	44.9	A
USGS	05543830	2013-08-12	64.0	A
USGS	05543830	2013-08-13	56.7	A
USGS	05543830	2013-08-14	57.6	A
USGS	05543830	2013-08-15	51.7	A
USGS	05543830	2013-08-16	48.3	A
USGS	05543830	2013-08-17	47.3	A
USGS	05543830	2013-08-18	45.6	A
USGS	05543830	2013-08-19	39.5	A
USGS	05543830	2013-08-20	38.1	A
USGS	05543830	2013-08-21	35.1	A
USGS	05543830	2013-08-22	116	A
USGS	05543830	2013-08-23	110	A
USGS	05543830	2013-08-24	75.0	A
USGS	05543830	2013-08-25	50.6	A
USGS	05543830	2013-08-26	42.6	A
USGS	05543830	2013-08-27	39.1	A
USGS	05543830	2013-08-28	34.9	A
USGS	05543830	2013-08-29	35.9	A
USGS	05543830	2013-08-30	50.8	A
USGS	05543830	2013-08-31	41.4	A
USGS	05543830	2013-09-01	46.4	A
USGS	05543830	2013-09-02	41.9	A
USGS	05543830	2013-09-03	42.8	A
USGS	05543830	2013-09-04	39.7	A
USGS	05543830	2013-09-05	36.1	A
USGS	05543830	2013-09-06	35.6	A
USGS	05543830	2013-09-07	64.8	A
USGS	05543830	2013-09-08	62.7	A
USGS	05543830	2013-09-09	57.8	A
USGS	05543830	2013-09-10	51.0	A
USGS	05543830	2013-09-11	42.4	A
USGS	05543830	2013-09-12	42.4	A
USGS	05543830	2013-09-13	37.3	A
USGS	05543830	2013-09-14	32.9	A
USGS	05543830	2013-09-15	50.3	A
USGS	05543830	2013-09-16	56.0	A
USGS	05543830	2013-09-17	49.5	A
USGS	05543830	2013-09-18	56.3	A
USGS	05543830	2013-09-19	61.3	A
USGS	05543830	2013-09-20	88.7	A
USGS	05543830	2013-09-21	74.4	A
USGS	05543830	2013-09-22	60.2	A
USGS	05543830	2013-09-23	53.9	A
USGS	05543830	2013-09-24	47.5	A
USGS	05543830	2013-09-25	43.5	A
USGS	05543830	2013-09-26	43.0	A
USGS	05543830	2013-09-27	45.0	A
USGS	05543830	2013-09-28	43.6	A
USGS	05543830	2013-09-29	44.7	A
USGS	05543830	2013-09-30	41.4	A
USGS	05543830	2013-10-01	41.5	A
USGS	05543830	2013-10-02	44.7	A
USGS	05543830	2013-10-03	44.0	A
USGS	05543830	2013-10-04	49.9	A
USGS	05543830	2013-10-05	141	A
USGS	05543830	2013-10-06	150	A
USGS	05543830	2013-10-07	113	A
USGS	05543830	2013-10-08	89.5	A
USGS	05543830	2013-10-09	70.5	A
USGS	05543830	2013-10-10	57.8	A
USGS	05543830	2013-10-11	52.1	A
USGS	05543830	2013-10-12	55.2	A
USGS	05543830	2013-10-13	55.9	A
USGS	05543830	2013-10-14	53.3	A
USGS	05543830	2013-10-15	58.9	A
USGS	05543830	2013-10-16	58.3	A
USGS	05543830	2013-10-17	55.6	A
USGS	05543830	2013-10-18	51.3	A
USGS	05543830	2013-10-19	46.8	A
USGS	05543830	2013-10-20	46.2	A
USGS	05543830	2013-10-21	47.4	A
USGS	05543830	2013-10-22	52.5	A
USGS	05543830	2013-10-23	53.9	A
USGS	05543830	2013-10-24	53.4	A
USGS	05543830	2013-10-25	52.2	A
USGS	05543830	2013-10-26	45.2	A
USGS	05543830	2013-10-27	34.8	A
USGS	05543830	2013-10-28	35.8	A
USGS	05543830	2013-10-29	39.0	A
USGS	05543830	2013-10-30	40.9	A
USGS	05543830	2013-10-31	58.2	A
USGS	05543830	2013-11-01	83.1	A
USGS	05543830	2013-11-02	69.8	A
USGS	05543830	2013-11-03	57.7	A
USGS	05543830	2013-11-04	52.0	A
USGS	05543830	2013-11-05	50.6	A
USGS	05543830	2013-11-06	64.4	A
USGS	05543830	2013-11-07	69.4	A
USGS	05543830	2013-11-08	57.2	A
USGS	05543830	2013-11-09	53.9	A
USGS	05543830	2013-11-10	55.4	A
USGS	05543830	2013-11-11	57.1	A
USGS	05543830	2013-11-12	55.0	A
USGS	05543830	2013-11-13	55.8	A
USGS	05543830	2013-11-14	57.7	A
USGS	05543830	2013-11-15	53.1	A
USGS	05543830	2013-11-16	57.3	A
USGS	05543830	2013-11-17	158	A
USGS	05543830	2013-11-18	211	A
USGS	05543830	2013-11-19	150	A
USGS	05543830	2013-11-20	131	A
USGS	05543830	2013-11-21	120	A
USGS	05543830	2013-11-22	109	A
USGS	05543830	2013-11-23	95.3	A
USGS	05543830	2013-11-24	74.7	A
USGS	05543830	2013-11-25	84.7	A
USGS	05543830	2013-11-26	81.5	A
USGS	05543830	2013-11-27	74.0	A:e
USGS	05543830	2013-11-28	85.0	A:e
USGS	05543830	2013-11-29	80.2	A
USGS	05543830	2013-11-30	81.8	A
USGS	05543830	2013-12-01	82.1	A
USGS	05543830	2013-12-02	80.5	A
USGS	05543830	2013-12-03	91.0	A
USGS	05543830	2013-12-04	104	A
USGS	05543830	2013-12-05	104	A
USGS	05543830	2013-12-06	60.0	A:e
USGS	05543830	2013-12-07	50.0	A:e
USGS	05543830	2013-12-08	36.0	A:e
USGS	05543830	2013-12-09	34.0	A:e
USGS	05543830	2013-12-10	32.0	A:e
USGS	05543830	2013-12-11	31.0	A:e
USGS	05543830	2013-12-12	29.0	A:e
USGS	05543830	2013-12-13	30.0	A:e
USGS	05543830	2013-12-14	30.0	A:e
USGS	05543830	2013-12-15	30.0	A:e
USGS	05543830	2013-12-16	31.0	A:e
USGS	05543830	2013-12-17	32.0	A:e
USGS	05543830	2013-12-18	33.0	A:e
USGS	05543830	2013-12-19	34.0	A:e
USGS	05543830	2013-12-20	34.0	A:e
USGS	05543830	2013-12-21	35.0	A:e
USGS	05543830	2013-12-22	35.0	A:e
USGS	05543830	2013-12-23	36.0	A:e
USGS	05543830	2013-12-24	37.0	A:e
USGS	05543830	2013-12-25	39.0	A:e
USGS	05543830	2013-12-26	41.1	A
USGS	05543830	2013-12-27	45.1	A
USGS	05543830	2013-12-28	48.3	A
USGS	05543830	2013-12-29	49.1	A
USGS	05543830	2013-12-30	49.0	A:e
USGS	05543830	2013-12-31	46.0	A:e
USGS	05543830	2014-01-01	42.0	A:e
USGS	05543830	2014-01-02	38.0	A:e
USGS	05543830	2014-01-03	36.0	A:e
USGS	05543830	2014-01-04	35.0	A:e
USGS	05543830	2014-01-05	34.0	A:e
USGS	05543830	2014-01-06	33.0	A:e
USGS	05543830	2014-01-07	33.0	A:e
USGS	05543830	2014-01-08	32.0	A:e
USGS	05543830	2014-01-09	32.0	A:e
USGS	05543830	2014-01-10	38.0	A:e
USGS	05543830	2014-01-11	42.0	A:e
USGS	05543830	2014-01-12	43.0	A:e
USGS	05543830	2014-01-13	44.0	A:e
USGS	05543830	2014-01-14	42.0	A:e
USGS	05543830	2014-01-15	41.0	A:e
USGS	05543830	2014-01-16	40.0	A:e
USGS	05543830	2014-01-17	39.0	A:e
USGS	05543830	2014-01-18	39.0	A:e
USGS	05543830	2014-01-19	38.0	A:e
USGS	05543830	2014-01-20	38.0	A:e
USGS	05543830	2014-01-21	36.0	A:e
USGS	05543830	2014-01-22	36.0	A:e
USGS	05543830	2014-01-23	35.0	A:e
USGS	05543830	2014-01-24	34.0	A:e
USGS	05543830	2014-01-25	34.0	A:e
USGS	05543830	2014-01-26	34.0	A:e
USGS	05543830	2014-01-27	33.0	A:e
USGS	05543830	2014-01-28	33.0	A:e
USGS	05543830	2014-01-29	33.0	A:e
USGS	05543830	2014-01-30	33.0	A:e
USGS	05543830	2014-01-31	33.0	A:e
USGS	05543830	2014-02-01	33.0	A:e
USGS	05543830	2014-02-02	32.0	A:e
USGS	05543830	2014-02-03	32.0	A:e
USGS	05543830	2014-02-04	32.0	A:e
USGS	05543830	2014-02-05	32.0	A:e
USGS	05543830	2014-02-06	32.0	A:e
USGS	05543830	2014-02-07	32.0	A:e
USGS	05543830	2014-02-08	32.0	A:e
USGS	05543830	2014-02-09	32.0	A:e
USGS	05543830	2014-02-10	32.0	A:e
USGS	05543830	2014-02-11	32.0	A:e
USGS	05543830	2014-02-12	32.0	A:e
USGS	05543830	2014-02-13	32.0	A:e
USGS	05543830	2014-02-14	32.0	A:e
USGS	05543830	2014-02-15	31.0	A:e
USGS	05543830	2014-02-16	31.0	A:e
USGS	05543830	2014-02-17	31.0	A:e
USGS	05543830	2014-02-18	34.0	A:e
USGS	05543830	2014-02-19	39.0	A:e
USGS	05543830	2014-02-20	44.0	A:e
USGS	05543830	2014-02-21	45.0	A:e
USGS	05543830	2014-02-22	43.0	A:e
USGS	05543830	2014-02-23	42.0	A:e
USGS	05543830	2014-02-24	40.0	A:e
USGS	05543830	2014-02-25	38.0	A:e
USGS	05543830	2014-02-26	38.0	A:e
USGS	05543830	2014-02-27	37.0	A:e
USGS	05543830	2014-02-28	36.0	A:e
USGS	05543830	2014-03-01	35.0	A:e
USGS	05543830	2014-03-02	34.0	A:e
USGS	05543830	2014-03-03	33.0	A:e
USGS	05543830	2014-03-04	33.0	A:e
USGS	05543830	2014-03-05	33.0	A:e
USGS	05543830	2014-03-06	33.0	A:e
USGS	05543830	2014-03-07	34.0	A:e
USGS	05543830	2014-03-08	36.0	A:e
USGS	05543830	2014-03-09	40.0	A:e
USGS	05543830	2014-03-10	60.0	A:e
USGS	05543830	2014-03-11	100	A:e
USGS	05543830	2014-03-12	120	A:e
USGS	05543830	2014-03-13	140	A:e
USGS	05543830	2014-03-14	160	A:e
USGS	05543830	2014-03-15	180	A:e
USGS	05543830	2014-03-16	180	A:e
USGS	05543830	2014-03-17	190	A:e
USGS	05543830	2014-03-18	198	A
USGS	05543830	2014-03-19	225	A
USGS	05543830	2014-03-20	234	A
USGS	05543830	2014-03-21	249	A
USGS	05543830	2014-03-22	273	A
USGS	05543830	2014-03-23	249	A
USGS	05543830	2014-03-24	216	A
USGS	05543830	2014-03-25	182	A
USGS	05543830	2014-03-26	161	A
USGS	05543830	2014-03-27	146	A
USGS	05543830	2014-03-28	254	A
USGS	05543830	2014-03-29	273	A
USGS	05543830	2014-03-30	237	A
USGS	05543830	2014-03-31	216	A
USGS	05543830	2014-04-01	205	A
USGS	05543830	2014-04-02	188	A
USGS	05543830	2014-04-03	176	A
USGS	05543830	2014-04-04	160	A
USGS	05543830	2014-04-05	148	A
USGS	05543830	2014-04-06	141	A
USGS	05543830	2014-04-07	139	A
USGS	05543830	2014-04-08	179	A
USGS	05543830	2014-04-09	182	A
USGS	05543830	2014-04-10	164	A
USGS	05543830	2014-04-11	154	A
USGS	05543830	2014-04-12	142	A
USGS	05543830	2014-04-13	227	A
USGS	05543830	2014-04-14	511	A
USGS	05543830	2014-04-15	576	A
USGS	05543830	2014-04-16	479	A
USGS	05543830	2014-04-17	415	A
USGS	05543830	2014-04-18	371	A
USGS	05543830	2014-04-19	330	A
USGS	05543830	2014-04-20	287	A
USGS	05543830	2014-04-21	247	A
USGS	05543830	2014-04-22	204	A
USGS	05543830	2014-04-23	171	A
USGS	05543830	2014-04-24	164	A
USGS	05543830	2014-04-25	165	A
USGS	05543830	2014-04-26	158	A
USGS	05543830	2014-04-27	144	A
USGS	05543830	2014-04-28	170	A
USGS	05543830	2014-04-29	269	A
USGS	05543830	2014-04-30	288	A
USGS	05543830	2014-05-01	259	A
USGS	05543830	2014-05-02	223	A
USGS	05543830	2014-05-03	194	A
USGS	05543830	2014-05-04	170	A
USGS	05543830	2014-05-05	145	A
USGS	05543830	2014-05-06	123	A
USGS	05543830	2014-05-07	121	A
USGS	05543830	2014-05-08	111	A
USGS	05543830	2014-05-09	106	A
USGS	05543830	2014-05-10	140	A
USGS	05543830	2014-05-11	124	A
USGS	05543830	2014-05-12	319	A
USGS	05543830	2014-05-13	885	A
USGS	05543830	2014-05-14	727	A
USGS	05543830	2014-05-15	577	A
USGS	05543830	2014-05-16	492	A
USGS	05543830	2014-05-17	414	A
USGS	05543830	2014-05-18	354	A
USGS	05543830	2014-05-19	308	A
USGS	05543830	2014-05-20	267	A
USGS	05543830	2014-05-21	229	A
USGS	05543830	2014-05-22	191	A
USGS	05543830	2014-05-23	158	A
USGS	05543830	2014-05-24	135	A
USGS	05543830	2014-05-25	113	A
USGS	05543830	2014-05-26	110	A
USGS	05543830	2014-05-27	131	A
USGS	05543830	2014-05-28	174	A
USGS	05543830	2014-05-29	134	A
USGS	05543830	2014-05-30	107	A
USGS	05543830	2014-05-31	88.6	A
USGS	05543830	2014-06-01	115	A
USGS	05543830	2014-06-02	229	A
USGS	05543830	2014-06-03	189	A
USGS	05543830	2014-06-04	140	A
USGS	05543830	2014-06-05	118	A
USGS	05543830	2014-06-06	93.7	A
USGS	05543830	2014-06-07	80.2	A
USGS	05543830	2014-06-08	71.8	A
USGS	05543830	2014-06-09	66.5	A
USGS	05543830	2014-06-10	66.8	A
USGS	05543830	2014-06-11	101	A
USGS	05543830	2014-06-12	124	A
USGS	05543830	2014-06-13	95.5	A
USGS	05543830	2014-06-14	78.3	A
USGS	05543830	2014-06-15	67.9	A
USGS	05543830	2014-06-16	64.3	A
USGS	05543830	2014-06-17	158	A
USGS	05543830	2014-06-18	437	A
USGS	05543830	2014-06-19	574	A
USGS	05543830	2014-06-20	504	A
USGS	05543830	2014-06-21	442	A
USGS	05543830	2014-06-22	388	A
USGS	05543830	2014-06-23	402	A
USGS	05543830	2014-06-24	401	A
USGS	05543830	2014-06-25	352	A
USGS	05543830	2014-06-26	307	A
USGS	05543830	2014-06-27	270	A
USGS	05543830	2014-06-28	256	A
USGS	05543830	2014-06-29	245	A
USGS	05543830	2014-06-30	248	A
USGS	05543830	2014-07-01	285	A
USGS	05543830	2014-07-02	275	A
USGS	05543830	2014-07-03	238	A
USGS	05543830	2014-07-04	210	A
USGS	05543830	2014-07-05	193	A
USGS	05543830	2014-07-06	182	A
USGS	05543830	2014-07-07	184	A
USGS	05543830	2014-07-08	195	A
USGS	05543830	2014-07-09	164	A
USGS	05543830	2014-07-10	137	A
USGS	05543830	2014-07-11	115	A
USGS	05543830	2014-07-12	113	A
USGS	05543830	2014-07-13	118	A
USGS	05543830	2014-07-14	133	A
USGS	05543830	2014-07-15	125	A
USGS	05543830	2014-07-16	108	A
USGS	05543830	2014-07-17	96.4	A
USGS	05543830	2014-07-18	86.8	A
USGS	05543830	2014-07-19	76.8	A
USGS	05543830	2014-07-20	70.7	A
USGS	05543830	2014-07-21	66.7	A
USGS	05543830	2014-07-22	67.0	A
USGS	05543830	2014-07-23	64.6	A
USGS	05543830	2014-07-24	60.1	A
USGS	05543830	2014-07-25	57.3	A
USGS	05543830	2014-07-26	55.2	A
USGS	05543830	2014-07-27	50.3	A
USGS	05543830	2014-07-28	48.8	A
USGS	05543830	2014-07-29	54.2	A
USGS	05543830	2014-07-30	58.2	A
USGS	05543830	2014-07-31	56.5	A
USGS	05543830	2014-08-01	78.0	A
USGS	05543830	2014-08-02	112	A
USGS	05543830	2014-08-03	140	A
USGS	05543830	2014-08-04	156	A
USGS	05543830	2014-08-05	124	A
USGS	05543830	2014-08-06	96.1	A
USGS	05543830	2014-08-07	78.5	A
USGS	05543830	2014-08-08	63.4	A
USGS	05543830	2014-08-09	55.3	A
USGS	05543830	2014-08-10	51.0	A
USGS	05543830	2014-08-11	57.7	A
USGS	05543830	2014-08-12	75.0	A
USGS	05543830	2014-08-13	85.3	A
USGS	05543830	2014-08-14	74.3	A
USGS	05543830	2014-08-15	59.2	A
USGS	05543830	2014-08-16	51.7	A
USGS	05543830	2014-08-17	53.3	A
USGS	05543830	2014-08-18	51.2	A
USGS	05543830	2014-08-19	96.7	A
USGS	05543830	2014-08-20	95.6	A
USGS	05543830	2014-08-21	91.5	A
USGS	05543830	2014-08-22	88.3	A
USGS	05543830	2014-08-23	87.8	A
USGS	05543830	2014-08-24	121	A
USGS	05543830	2014-08-25	115	A
USGS	05543830	2014-08-26	107	A
USGS	05543830	2014-08-27	99.3	A
USGS	05543830	2014-08-28	91.5	A
USGS	05543830	2014-08-29	83.5	A
USGS	05543830	2014-08-30	86.0	A
USGS	05543830	2014-08-31	76.9	A:e
USGS	05543830	2014-09-01	68.3	A:e
USGS	05543830	2014-09-02	63.3	A:e
USGS	05543830	2014-09-03	56.0	A
USGS	05543830	2014-09-04	58.4	A
USGS	05543830	2014-09-05	56.4	A
USGS	05543830	2014-09-06	51.8	A
USGS	05543830	2014-09-07	46.4	A
USGS	05543830	2014-09-08	46.8	A
USGS	05543830	2014-09-09	46.0	A
USGS	05543830	2014-09-10	53.4	A
USGS	05543830	2014-09-11	54.8	A
USGS	05543830	2014-09-12	57.4	A
USGS	05543830	2014-09-13	56.2	A
USGS	05543830	2014-09-14	54.4	A
USGS	05543830	2014-09-15	56.9	A
USGS	05543830	2014-09-16	59.0	A
USGS	05543830	2014-09-17	56.9	A
USGS	05543830	2014-09-18	55.4	A
USGS	05543830	2014-09-19	54.6	A
USGS	05543830	2014-09-20	52.2	A
USGS	05543830	2014-09-21	56.9	A
USGS	05543830	2014-09-22	55.4	A
USGS	05543830	2014-09-23	52.6	A
USGS	05543830	2014-09-24	48.5	A
USGS	05543830	2014-09-25	47.6	A
USGS	05543830	2014-09-26	44.1	A:e
USGS	05543830	2014-09-27	41.1	A:e
USGS	05543830	2014-09-28	40.7	A:e
USGS	05543830	2014-09-29	41.9	A:e
USGS	05543830	2014-09-30	43.4	A:e
USGS	05543830	2014-10-01	41.7	A
USGS	05543830	2014-10-02	56.7	A
USGS	05543830	2014-10-03	95.6	A
USGS	05543830	2014-10-04	90.3	A
USGS	05543830	2014-10-05	67.4	A
USGS	05543830	2014-10-06	55.6	A
USGS	05543830	2014-10-07	50.8	A
USGS	05543830	2014-10-08	48.7	A
USGS	05543830	2014-10-09	46.3	A
USGS	05543830	2014-10-10	41.9	A
USGS	05543830	2014-10-11	41.9	A
USGS	05543830	2014-10-12	39.4	A
USGS	05543830	2014-10-13	67.9	A
USGS	05543830	2014-10-14	118	A
USGS	05543830	2014-10-15	116	A
USGS	05543830	2014-10-16	112	A
USGS	05543830	2014-10-17	104	A
USGS	05543830	2014-10-18	90.5	A
USGS	05543830	2014-10-19	79.1	A
USGS	05543830	2014-10-20	77.2	A
USGS	05543830	2014-10-21	75.3	A
USGS	05543830	2014-10-22	76.7	A
USGS	05543830	2014-10-23	75.5	A
USGS	05543830	2014-10-24	73.4	A
USGS	05543830	2014-10-25	72.0	A
USGS	05543830	2014-10-26	72.6	A
USGS	05543830	2014-10-27	69.4	A
USGS	05543830	2014-10-28	73.1	A
USGS	05543830	2014-10-29	75.6	A
USGS	05543830	2014-10-30	75.1	A
USGS	05543830	2014-10-31	59.1	A
USGS	05543830	2014-11-01	45.9	A
USGS	05543830	2014-11-02	46.1	A
USGS	05543830	2014-11-03	49.9	A
USGS	05543830	2014-11-04	58.5	A
USGS	05543830	2014-11-05	58.5	A
USGS	05543830	2014-11-06	59.5	A
USGS	05543830	2014-11-07	66.4	A
USGS	05543830	2014-11-08	70.3	A
USGS	05543830	2014-11-09	69.8	A
USGS	05543830	2014-11-10	67.9	A
USGS	05543830	2014-11-11	82.1	A
USGS	05543830	2014-11-12	85.6	A
USGS	05543830	2014-11-13	78.0	A
USGS	05543830	2014-11-14	65.2	A:e
USGS	05543830	2014-11-15	63.1	A:e
USGS	05543830	2014-11-16	61.2	A:e
USGS	05543830	2014-11-17	57.7	A:e
USGS	05543830	2014-11-18	59.1	A:e
USGS	05543830	2014-11-19	59.1	A:e
USGS	05543830	2014-11-20	59.0	A:e
USGS	05543830	2014-11-21	58.6	A:e
USGS	05543830	2014-11-22	60.1	A:e
USGS	05543830	2014-11-23	96.3	A:e
USGS	05543830	2014-11-24	142	A:e
USGS	05543830	2014-11-25	131	A:e
USGS	05543830	2014-11-26	107	A:e
USGS	05543830	2014-11-27	87.7	A:e
USGS	05543830	2014-11-28	73.2	A
USGS	05543830	2014-11-29	83.4	A
USGS	05543830	2014-11-30	98.6	A
USGS	05543830	2014-12-01	83.7	A
USGS	05543830	2014-12-02	79.8	A
USGS	05543830	2014-12-03	80.4	A
USGS	05543830	2014-12-04	74.9	A
USGS	05543830	2014-12-05	68.7	A
USGS	05543830	2014-12-06	65.2	A
USGS	05543830	2014-12-07	63.4	A
USGS	05543830	2014-12-08	70.8	A
USGS	05543830	2014-12-09	72.3	A
USGS	05543830	2014-12-10	66.8	A
USGS	05543830	2014-12-11	59.9	A
USGS	05543830	2014-12-12	59.0	A
USGS	05543830	2014-12-13	63.4	A
USGS	05543830	2014-12-14	66.4	A
USGS	05543830	2014-12-15	74.0	A
USGS	05543830	2014-12-16	84.2	A
USGS	05543830	2014-12-17	79.6	A
USGS	05543830	2014-12-18	64.3	A
USGS	05543830	2014-12-19	64.2	A:e
USGS	05543830	2014-12-20	62.8	A
USGS	05543830	2014-12-21	63.9	A
USGS	05543830	2014-12-22	68.8	A
USGS	05543830	2014-12-23	129	A
USGS	05543830	2014-12-24	141	A
USGS	05543830	2014-12-25	113	A
USGS	05543830	2014-12-26	97.6	A
USGS	05543830	2014-12-27	87.7	A
USGS	05543830	2014-12-28	86.5	A
USGS	05543830	2014-12-29	75.2	A
USGS	05543830	2014-12-30	61.3	A
USGS	05543830	2014-12-31	54.7	A
USGS	05543830	2015-01-01	45.4	A
USGS	05543830	2015-01-02	45.3	A:e
USGS	05543830	2015-01-03	46.4	A:e
USGS	05543830	2015-01-04	45.5	A:e
USGS	05543830	2015-01-05	45.9	A:e
USGS	05543830	2015-01-06	46.3	A:e
USGS	05543830	2015-01-07	44.6	A:e
USGS	05543830	2015-01-08	45.3	A:e
USGS	05543830	2015-01-09	44.8	A:e
USGS	05543830	2015-01-10	45.2	A
USGS	05543830	2015-01-11	45.3	A:e
USGS	05543830	2015-01-12	44.3	A:e
USGS	05543830	2015-01-13	45.0	A:e
USGS	05543830	2015-01-14	45.1	A
USGS	05543830	2015-01-15	50.9	A
USGS	05543830	2015-01-16	53.2	A
USGS	05543830	2015-01-17	45.8	A
USGS	05543830	2015-01-18	48.0	A
USGS	05543830	2015-01-19	53.9	A
USGS	05543830	2015-01-20	54.2	A
USGS	05543830	2015-01-21	49.3	A
USGS	05543830	2015-01-22	46.8	A
USGS	05543830	2015-01-23	46.6	A
USGS	05543830	2015-01-24	47.0	A
USGS	05543830	2015-01-25	49.3	A
USGS	05543830	2015-01-26	45.0	A
USGS	05543830	2015-01-27	43.1	A
USGS	05543830	2015-01-28	43.9	A
USGS	05543830	2015-01-29	46.6	A
USGS	05543830	2015-01-30	50.9	A
USGS	05543830	2015-01-31	49.0	A
USGS	05543830	2015-02-01	44.3	A
USGS	05543830	2015-02-02	44.8	A:e
USGS	05543830	2015-02-03	43.2	A
USGS	05543830	2015-02-04	41.6	A
USGS	05543830	2015-02-05	44.0	A
USGS	05543830	2015-02-06	42.9	A
USGS	05543830	2015-02-07	44.1	A
USGS	05543830	2015-02-08	48.5	A
USGS	05543830	2015-02-09	48.4	A
USGS	05543830	2015-02-10	45.0	A
USGS	05543830	2015-02-11	45.1	A
USGS	05543830	2015-02-12	39.2	A
USGS	05543830	2015-02-13	38.7	A
USGS	05543830	2015-02-14	39.6	A
USGS	05543830	2015-02-15	40.2	A:e
USGS	05543830	2015-02-16	38.9	A
USGS	05543830	2015-02-17	40.2	A
USGS	05543830	2015-02-18	34.3	A
USGS	05543830	2015-02-19	32.9	A:e
USGS	05543830	2015-02-20	31.2	A:e
USGS	05543830	2015-02-21	32.4	A:e
USGS	05543830	2015-02-22	33.1	A:e
USGS	05543830	2015-02-23	31.3	A:e
USGS	05543830	2015-02-24	31.3	A:e
USGS	05543830	2015-02-25	30.7	A:e
USGS	05543830	2015-02-26	29.2	A:e
USGS	05543830	2015-02-27	29.0	A:e
USGS	05543830	2015-02-28	29.4	A:e
USGS	05543830	2015-03-01	30.2	A:e
USGS	05543830	2015-03-02	30.2	A:e
USGS	05543830	2015-03-03	30.0	A:e
USGS	05543830	2015-03-04	30.5	A:e
USGS	05543830	2015-03-05	28.0	A
USGS	05543830	2015-03-06	27.9	A
USGS	05543830	2015-03-07	28.4	A
USGS	05543830	2015-03-08	33.0	A
USGS	05543830	2015-03-09	49.9	A
USGS	05543830	2015-03-10	97.2	A
USGS	05543830	2015-03-11	152	A
USGS	05543830	2015-03-12	163	A
USGS	05543830	2015-03-13	172	A
USGS	05543830	2015-03-14	200	A
USGS	05543830	2015-03-15	233	A
USGS	05543830	2015-03-16	174	A
USGS	05543830	2015-03-17	148	A
USGS	05543830	2015-03-18	133	A
USGS	05543830	2015-03-19	120	A
USGS	05543830	2015-03-20	105	A
USGS	05543830	2015-03-21	98.0	A
USGS	05543830	2015-03-22	98.1	A
USGS	05543830	2015-03-23	93.8	A
USGS	05543830	2015-03-24	91.5	A
USGS	05543830	2015-03-25	117	A
USGS	05543830	2015-03-26	119	A
USGS	05543830	2015-03-27	106	A
USGS	05543830	2015-03-28	82.9	A
USGS	05543830	2015-03-29	75.9	A
USGS	05543830	2015-03-30	67.7	A
USGS	05543830	2015-03-31	65.0	A
USGS	05543830	2015-04-01	70.8	A
USGS	05543830	2015-04-02	84.0	A
USGS	05543830	2015-04-03	73.7	A
USGS	05543830	2015-04-04	64.0	A
USGS	05543830	2015-04-05	65.8	A
USGS	05543830	2015-04-06	60.8	A
USGS	05543830	2015-04-07	60.7	A
USGS	05543830	2015-04-08	117	A
USGS	05543830	2015-04-09	551	A
USGS	05543830	2015-04-10	885	A
USGS	05543830	2015-04-11	880	A
USGS	05543830	2015-04-12	803	A
USGS	05543830	2015-04-13	669	A
USGS	05543830	2015-04-14	559	A
USGS	05543830	2015-04-15	470	A
USGS	05543830	2015-04-16	393	A
USGS	05543830	2015-04-17	337	A
USGS	05543830	2015-04-18	248	A
USGS	05543830	2015-04-19	165	A
USGS	05543830	2015-04-20	240	A
USGS	05543830	2015-04-21	242	A
USGS	05543830	2015-04-22	226	A
USGS	05543830	2015-04-23	191	A
USGS	05543830	2015-04-24	170	A
USGS	05543830	2015-04-25	161	A
USGS	05543830	2015-04-26	151	A
USGS	05543830	2015-04-27	135	A
USGS	05543830	2015-04-28	123	A
USGS	05543830	2015-04-29	115	A
USGS	05543830	2015-04-30	92.8	A
USGS	05543830	2015-05-01	87.2	A
USGS	05543830	2015-05-02	76.7	A
USGS	05543830	2015-05-03	76.5	A
USGS	05543830	2015-05-04	74.9	A
USGS	05543830	2015-05-05	78.3	A
USGS	05543830	2015-05-06	89.8	A
USGS	05543830	2015-05-07	88.9	A
